store_id,invoice_id,shipment_id,supplier_number,invoice_number,return_invoice,status,method,dsd,cod,user_id,external_po_number,major_dept_number,invoice_date,delivery_timestp,check_in_timestamp,final_timestamp,flags,base_total_qty,base_total_deposit,base_misc_charge,base_misc_allowance,base_total_net,final_total_qty,final_misc_charge,final_misc_allowance,base_total_recv_tax_1,base_total_recv_tax_2,base_total_recv_tax_3,base_total_recv_tax_4,final_total_recv_tax_1,final_total_recv_tax_2,final_total_recv_tax_3,final_total_recv_tax_4,final_total_net,final_total_retail,num_line_items,upload_timestamp,i_audit,final_total_ext_deposit
410064,686,686,9362174,789496095787862,0,2,2,1,1,38001,NULL,,3/22/2023,03-22-2023 13:50:38-05:00,03-22-2023 07:15:51-05:00,03-22-2023 19:13:10-05:00,12288,24,0,0,0,120,24,0,0,,,,,,,,,95.82,107.76,2,03-22-2023 05:00:21-05:00,0,0
340034,687,687,3629745,133530202711680,0,2,1,1,0,82268,NULL,606,3/31/2023,03-31-2023 15:32:49-05:00,03-31-2023 07:54:10-05:00,03-31-2023 05:23:19-05:00,16384,0,0,0,0,0,15,0,0,,,,,,,,,600,0,0,03-31-2023 20:35:46-05:00,0,0
410070,688,688,3629745,740711707205651,0,2,1,1,0,38869,NULL,101,3/31/2023,03-31-2023 21:45:04-05:00,03-31-2023 07:07:22-05:00,03-31-2023 17:51:26-05:00,16384,0,0,0,0,0,12,0,0,,,,,,,,,500,0,0,03-31-2023 00:29:38-05:00,0,0
340019,689,689,8709578,138079511168271,0,2,2,1,0,31184,NULL,,2/1/2023,02-01-2023 13:38:53-05:00,02-01-2023 02:57:18-05:00,02-01-2023 03:24:41-05:00,12288,17,0,0,0,1160.73,17,0,0,,,,,,,,,65.54,14.83,8,02-01-2023 22:55:30-05:00,0,0
410084,691,691,9977650,631841740699181,0,2,2,1,1,93078,NULL,,2/2/2023,02-02-2023 10:14:24-05:00,02-02-2023 23:02:53-05:00,02-02-2023 02:58:51-05:00,12288,1,0,0,0,10,1,0,0,,,,,,,,,76.75,101.46,1,02-02-2023 17:46:27-05:00,0,0
340015,695,695,3629745,169105477902374,0,2,2,1,0,70503,NULL,,2/13/2023,02-13-2023 18:25:27-05:00,02-13-2023 06:53:58-05:00,02-13-2023 23:21:37-05:00,12288,14,0,0,0,497.28,14,0,0,,,,,,,,,475.2,466.56,5,02-13-2023 01:41:24-05:00,0,0
340010,696,696,3629745,627031881297980,0,2,2,1,0,64766,NULL,,2/14/2023,02-14-2023 09:50:58-05:00,02-14-2023 22:26:36-05:00,02-14-2023 14:31:03-05:00,12288,14,0,0,0,475.2,14,0,0,,,,,,,,,475.2,466.56,5,02-14-2023 12:58:16-05:00,0,0
410092,697,697,3629745,677635039251349,0,2,2,1,0,91520,NULL,,2/13/2023,02-13-2023 02:04:36-05:00,02-13-2023 22:47:36-05:00,02-13-2023 04:38:38-05:00,12288,14,0,0,0,300,11,0,0,,,,,,,,,293.04,319.12,3,02-13-2023 01:12:42-05:00,0,0
410069,698,698,3629745,203026758560430,0,3,2,1,0,16216,NULL,,2/12/2023,02-12-2023 23:32:55-05:00,02-12-2023 05:32:16-05:00,02-12-2023 19:09:30-05:00,12288,1,0,0,0,1,1,0,0,,,,,,,,,36.72,41.88,1,02-12-2023 14:49:39-05:00,0,0
340043,699,699,3629745,879999178126800,0,2,2,1,0,93682,NULL,,2/12/2023,02-12-2023 08:20:41-05:00,02-12-2023 17:06:47-05:00,02-12-2023 17:41:35-05:00,12288,1,0,0,0,1,1,0,0,,,,,,,,,36.72,41.88,1,02-12-2023 07:10:54-05:00,0,0
340017,302,302,9179773,323130474169355,0,2,5,0,0,,NULL,,3/4/2023,03-04-2023 19:33:40-05:00,03-04-2023 18:39:14-05:00,03-04-2023 19:02:16-05:00,12289,53,0,0,0,493.72,53,0,0,,,,,,,,,498.71,717.32,23,03-04-2023 16:23:38-05:00,0,0
340009,303,303,9179773,276486879445549,0,2,5,0,0,,NULL,,3/4/2023,03-04-2023 19:05:54-05:00,03-04-2023 11:22:08-05:00,03-04-2023 06:37:07-05:00,12289,257,0,0,0,977.42,257,0,0,,,,,,,,,980.71,1415.7,59,03-04-2023 07:08:05-05:00,0,0
340002,446,446,9179773,929607501865920,0,2,5,0,0,,NULL,,3/4/2023,03-04-2023 10:09:05-05:00,03-04-2023 12:42:25-05:00,03-04-2023 04:06:07-05:00,12289,95,0,0,0,1092.81,95,0,0,,,,,,,,,1103.85,1566.33,30,03-04-2023 06:55:41-05:00,0,0
340040,447,447,9179773,364421599959268,0,2,5,0,0,,NULL,,3/4/2023,03-04-2023 09:50:02-05:00,03-04-2023 14:41:58-05:00,03-04-2023 21:05:40-05:00,12289,291,0,0,0,1254.2,291,0,0,,,,,,,,,1263.58,1803.35,54,03-04-2023 21:35:17-05:00,0,0
410057,714,714,9179773,714930860586393,0,2,5,0,0,,NULL,,3/4/2023,03-04-2023 05:37:58-05:00,03-04-2023 22:34:08-05:00,03-04-2023 07:53:30-05:00,12289,51,0,0,0,231.36,51,0,0,,,,,,,,,233.7,366.93,15,03-04-2023 08:36:13-05:00,0,0
340045,715,715,9179773,337508162747848,0,2,5,0,0,,NULL,,3/4/2023,03-04-2023 18:47:42-05:00,03-04-2023 00:58:20-05:00,03-04-2023 00:39:26-05:00,12289,115,0,0,0,374.41,115,0,0,,,,,,,,,377.17,573.89,27,03-04-2023 19:40:26-05:00,0,0
340030,583,583,9179773,438486289206102,0,2,5,0,0,,NULL,,3/4/2023,03-04-2023 20:34:24-05:00,03-04-2023 17:48:57-05:00,03-04-2023 14:00:14-05:00,12289,42,0,0,0,535.51,42,0,0,,,,,,,,,540.92,772,8,03-04-2023 04:39:05-05:00,0,0
340020,170,170,1771394,352409413942873,0,2,2,1,0,11646,NULL,,2/10/2023,02-10-2023 06:29:31-05:00,02-10-2023 22:50:52-05:00,02-10-2023 09:22:32-05:00,12289,100,0,0,0,100,100,0,0,,,,,,,,,1170,19900,1,02-10-2023 09:30:03-05:00,0,0
340046,256,256,9179773,276018650615767,0,2,5,0,0,,NULL,,3/10/2023,03-10-2023 03:35:41-05:00,03-10-2023 10:06:08-05:00,03-10-2023 10:18:37-05:00,12289,4,0,0,0,14.69,4,0,0,,,,,,,,,14.84,21.96,2,03-10-2023 05:15:31-05:00,0,0
340007,257,257,9179773,271118779413379,0,2,5,0,0,,NULL,,3/10/2023,03-10-2023 15:57:59-05:00,03-10-2023 16:08:20-05:00,03-10-2023 11:24:49-05:00,12289,158,0,0,0,718.12,158,0,0,,,,,,,,,725.37,9789.68,40,03-10-2023 04:09:41-05:00,0,0
410081,275,275,4977635,359876494095615,0,2,5,1,0,98677,NULL,,2/10/2023,02-10-2023 01:29:04-05:00,02-10-2023 14:14:11-05:00,02-10-2023 18:25:34-05:00,12288,1,0,0,0,119.95,12,0,0,,,,,,,,,119.95,155.88,1,02-10-2023 08:44:03-05:00,0,0
340005,276,276,4977635,893931267534926,0,2,5,1,0,82028,NULL,,2/10/2023,02-10-2023 22:33:18-05:00,02-10-2023 05:41:33-05:00,02-10-2023 22:38:44-05:00,12288,1,0,0,0,-295.9,198,0,0,,,,,,,,,3833.05,10212.6,30,02-10-2023 01:33:13-05:00,0,0
340024,277,277,3553315,251250687535282,0,2,6,1,0,74650,NULL,,3/8/2023,03-08-2023 15:50:13-05:00,03-08-2023 23:42:46-05:00,03-08-2023 18:54:52-05:00,12296,191,0,0,0,3313.35,186,0,0,,,,,,,,,2907.96,4618.55,69,03-08-2023 23:42:56-05:00,0,0
410060,278,278,9068305,473003309526961,0,2,6,1,0,79196,NULL,,3/8/2023,03-08-2023 23:44:54-05:00,03-08-2023 16:08:51-05:00,03-08-2023 22:46:01-05:00,12288,412,0,0,0,1646.62,126,0,0,,,,,,,,,719.61,4994.76,34,03-08-2023 06:24:44-05:00,0,0
340027,281,281,5963353,146158879830094,0,2,6,1,0,10732,NULL,,3/9/2023,03-09-2023 11:04:47-05:00,03-09-2023 13:44:52-05:00,03-09-2023 06:22:38-05:00,12288,3,0,0,0,-12,6,0,0,,,,,,,,,24,329.4,1,03-09-2023 05:27:14-05:00,0,0
410075,284,284,3629745,975551935470177,1,2,5,1,0,65347,NULL,,3/9/2023,03-09-2023 07:53:06-05:00,03-09-2023 23:12:29-05:00,03-09-2023 16:06:54-05:00,12288,10,0,0,0,37.06,60,0,0,,,,,,,,,212.76,1966.74,4,03-09-2023 22:57:10-05:00,0,0
340031,294,294,9977650,871704760329859,0,2,2,1,1,56802,NULL,,3/9/2023,03-09-2023 01:30:50-05:00,03-09-2023 18:20:20-05:00,03-09-2023 01:29:09-05:00,12288,1,0,0,0,10,1,0,0,,,,,,,,,47.97,599.8,1,03-09-2023 11:48:05-05:00,0,0
340047,296,296,3629745,532394249763452,1,2,2,1,0,56248,NULL,,3/10/2023,03-10-2023 00:57:44-05:00,03-10-2023 03:28:46-05:00,03-10-2023 10:04:01-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,42.6,52.35,2,03-10-2023 07:41:40-05:00,0,0
340018,297,297,3629745,729128943710927,0,2,2,1,0,89858,NULL,,3/10/2023,03-10-2023 08:04:14-05:00,03-10-2023 17:39:36-05:00,03-10-2023 13:33:00-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,511.2,628.2,2,03-10-2023 21:17:29-05:00,0,0
340039,298,298,3629745,532804393432939,0,2,2,1,0,76438,NULL,,3/10/2023,03-10-2023 10:38:26-05:00,03-10-2023 11:33:58-05:00,03-10-2023 19:25:00-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,511.2,628.2,1,03-10-2023 22:56:06-05:00,0,0
340044,299,299,3629745,979361363152828,1,2,2,1,0,73295,NULL,,3/10/2023,03-10-2023 04:28:57-05:00,03-10-2023 10:55:24-05:00,03-10-2023 17:54:59-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,42.6,52.35,2,03-10-2023 14:41:30-05:00,0,0
340013,300,300,9068305,214951447943589,0,2,2,1,0,41536,NULL,,3/10/2023,03-10-2023 06:50:28-05:00,03-10-2023 14:53:16-05:00,03-10-2023 18:14:50-05:00,12288,15,0,0,0,527,6,0,0,,,,,,,,,691.2,0,1,03-10-2023 22:04:09-05:00,0,0
340026,301,301,9068305,481118906612540,0,2,2,1,0,19669,NULL,,3/10/2023,03-10-2023 13:06:32-05:00,03-10-2023 07:42:33-05:00,03-10-2023 01:43:41-05:00,12288,15,0,0,0,527,0,0,0,,,,,,,,,0,0,0,03-10-2023 02:32:48-05:00,0,0
410090,302,302,9068305,921758475701604,0,2,2,1,0,27092,NULL,,3/10/2023,03-10-2023 14:02:42-05:00,03-10-2023 05:33:02-05:00,03-10-2023 19:19:44-05:00,12288,15,0,0,0,66,15,0,0,,,,,,,,,1728,0,1,03-10-2023 05:55:54-05:00,0,0
410061,303,303,9068305,622189512529903,0,2,2,1,0,95515,NULL,,3/10/2023,03-10-2023 17:18:40-05:00,03-10-2023 01:26:14-05:00,03-10-2023 07:18:32-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,1728,0,1,03-10-2023 04:44:09-05:00,0,0
410086,304,304,3629745,530934258501381,1,2,2,1,0,58723,NULL,,3/13/2023,03-13-2023 20:17:24-05:00,03-13-2023 13:14:18-05:00,03-13-2023 09:24:22-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,42.6,52.35,2,03-13-2023 17:31:01-05:00,0,0
410097,305,305,3629745,767740853532265,0,2,2,1,0,90345,NULL,,3/13/2023,03-13-2023 12:53:55-05:00,03-13-2023 03:17:27-05:00,03-13-2023 15:57:22-05:00,12288,20,0,0,0,600,20,0,0,,,,,,,,,792,897.6,2,03-13-2023 10:57:45-05:00,0,0
410054,306,306,5963353,328879244981965,0,2,6,1,0,46479,NULL,,3/13/2023,03-13-2023 04:47:30-05:00,03-13-2023 12:11:58-05:00,03-13-2023 07:01:22-05:00,12288,241,0,0,0,3470.88,231,0,0,,,,,,,,,3264.62,6332.14,67,03-13-2023 07:25:01-05:00,0,0
340041,307,307,5963353,286787667923911,0,2,6,1,0,31192,NULL,,3/13/2023,03-13-2023 06:40:53-05:00,03-13-2023 00:29:43-05:00,03-13-2023 19:09:17-05:00,12296,241,0,0,0,3470.88,231,0,0,,,,,,,,,3264.62,6332.14,67,03-13-2023 09:14:12-05:00,0,0
410095,308,308,9068305,928545798816900,0,2,2,1,0,69884,NULL,,3/13/2023,03-13-2023 16:29:35-05:00,03-13-2023 12:55:09-05:00,03-13-2023 00:33:49-05:00,12288,15,0,0,0,600,10,0,0,,,,,,,,,1152,0,1,03-13-2023 17:31:19-05:00,0,0
340001,309,309,5963353,840245638114420,0,2,6,1,0,58617,NULL,,3/13/2023,03-13-2023 14:00:31-05:00,03-13-2023 12:56:06-05:00,03-13-2023 01:23:27-05:00,12296,241,0,0,0,3470.88,258,0,0,,,,,,,,,4193.03,6332.14,67,03-13-2023 20:03:08-05:00,0,0
410068,310,310,5963353,410254156558729,0,2,6,1,0,13316,NULL,,3/13/2023,03-13-2023 18:04:30-05:00,03-13-2023 12:39:07-05:00,03-13-2023 19:19:52-05:00,12288,241,0,0,0,3470.88,231,0,0,,,,,,,,,3264.62,6332.14,67,03-13-2023 23:40:52-05:00,1,0
340008,311,311,9068305,429806923986451,0,2,2,1,0,28883,NULL,,3/14/2023,03-14-2023 22:00:50-05:00,03-14-2023 04:35:58-05:00,03-14-2023 17:28:05-05:00,12288,15,0,0,0,500,15,0,0,,,,,,,,,1728,0,1,03-14-2023 17:04:47-05:00,0,0
340037,312,312,3621436,294371927376367,0,2,2,1,0,82497,NULL,,3/14/2023,03-14-2023 13:21:29-05:00,03-14-2023 18:38:00-05:00,03-14-2023 01:02:50-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,2022.6,0,2,03-14-2023 15:32:21-05:00,0,0
340004,314,314,3629745,446370773242788,1,2,2,1,0,62017,NULL,,3/14/2023,03-14-2023 09:52:52-05:00,03-14-2023 17:52:34-05:00,03-14-2023 01:31:15-05:00,12288,15,0,0,0,500,15,0,0,,,,,,,,,56.4,59.85,1,03-14-2023 06:49:03-05:00,0,0
340036,315,315,3629745,501499049265820,0,2,2,1,0,74388,NULL,,3/14/2023,03-14-2023 08:41:14-05:00,03-14-2023 13:24:21-05:00,03-14-2023 06:54:04-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,676.8,718.2,1,03-14-2023 11:10:49-05:00,0,0
410059,316,316,9068305,810204936437303,0,2,2,1,0,11369,NULL,,3/14/2023,03-14-2023 11:27:51-05:00,03-14-2023 00:28:31-05:00,03-14-2023 10:28:09-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,1728,0,1,03-14-2023 04:10:05-05:00,0,0
410056,317,317,3629745,603827424429326,0,2,2,1,0,48688,NULL,,3/14/2023,03-14-2023 05:12:00-05:00,03-14-2023 02:26:57-05:00,03-14-2023 10:44:44-05:00,12288,16,0,0,0,600,16,0,0,,,,,,,,,545.28,670.08,2,03-14-2023 18:14:56-05:00,0,0
340006,318,318,9068305,280580290172069,0,2,2,1,0,59494,NULL,,3/14/2023,03-14-2023 13:11:39-05:00,03-14-2023 12:31:35-05:00,03-14-2023 05:05:42-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,1728,0,1,03-14-2023 19:57:33-05:00,0,0
410066,319,319,3629745,995395840950476,0,2,2,1,0,45053,NULL,,3/13/2023,03-13-2023 13:54:07-05:00,03-13-2023 17:08:41-05:00,03-13-2023 14:24:43-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,511.2,628.2,2,03-13-2023 07:38:58-05:00,0,0
340038,320,320,3629745,739008790994980,1,2,2,1,0,70364,NULL,,3/13/2023,03-13-2023 00:02:58-05:00,03-13-2023 16:56:49-05:00,03-13-2023 23:36:07-05:00,12288,15,0,0,0,528,15,0,0,,,,,,,,,53.64,58.35,2,03-13-2023 05:11:37-05:00,0,0
410098,321,321,9068305,640606648304576,0,2,2,1,0,87104,NULL,,3/13/2023,03-13-2023 15:33:03-05:00,03-13-2023 04:06:55-05:00,03-13-2023 16:45:14-05:00,12288,16,0,0,0,627,16,0,0,,,,,,,,,1843.2,0,1,03-13-2023 05:15:19-05:00,0,0
340023,322,322,8240938,258158344703697,0,3,2,1,1,93648,NULL,,3/12/2023,03-12-2023 03:02:45-05:00,03-12-2023 10:36:51-05:00,03-12-2023 17:33:38-05:00,12288,10,0,0,0,100,0,0,0,,,,,,,,,0,0,1,03-12-2023 02:25:40-05:00,0,0
410063,323,323,3629745,593251435801580,0,2,2,1,0,27453,NULL,,3/17/2023,03-17-2023 07:25:18-05:00,03-17-2023 07:13:57-05:00,03-17-2023 01:39:55-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,511.2,628.2,1,03-17-2023 13:39:42-05:00,0,0
340035,324,324,3629745,960824182461679,1,2,2,1,0,60490,NULL,,3/17/2023,03-17-2023 02:27:26-05:00,03-17-2023 22:12:49-05:00,03-17-2023 03:19:55-05:00,12288,21,0,0,0,210,20,0,0,,,,,,,,,70.6,77.3,2,03-17-2023 04:49:41-05:00,0,0
410099,325,325,3629745,594239271510276,0,2,2,1,0,46236,NULL,,3/20/2023,03-20-2023 08:14:57-05:00,03-20-2023 12:42:20-05:00,03-20-2023 17:40:11-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,511.2,628.2,2,03-20-2023 18:25:44-05:00,0,0
410080,326,326,3629745,713864172287097,1,2,2,1,0,28542,NULL,,3/20/2023,03-20-2023 19:02:14-05:00,03-20-2023 08:48:22-05:00,03-20-2023 18:20:54-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,42.6,52.35,2,03-20-2023 06:23:01-05:00,0,0
410096,327,327,3629745,132933783312882,0,2,2,1,0,98977,NULL,,3/20/2023,03-20-2023 02:15:33-05:00,03-20-2023 21:51:36-05:00,03-20-2023 03:24:37-05:00,12288,1,0,0,0,100,12,0,0,,,,,,,,,541.44,574.56,1,03-20-2023 10:04:00-05:00,0,0
410092,328,328,4977635,316986615802727,0,2,5,1,1,91520,NULL,,3/14/2023,03-14-2023 23:47:02-05:00,03-14-2023 05:14:12-05:00,03-14-2023 08:33:31-05:00,12288,6,0,0,0,1007.7,18,0,0,,,,,,,,,251.93,353.82,6,03-14-2023 03:10:20-05:00,0,0
340049,329,329,4977635,674356235229465,0,2,5,1,1,27960,NULL,,3/14/2023,03-14-2023 14:00:21-05:00,03-14-2023 23:47:42-05:00,03-14-2023 11:05:56-05:00,12288,1,0,0,0,87.95,3,0,0,,,,,,,,,21.99,29.97,1,03-14-2023 15:26:29-05:00,0,0
340025,330,330,4977635,111595806269935,0,2,5,1,1,49909,NULL,,3/14/2023,03-14-2023 07:57:48-05:00,03-14-2023 21:43:28-05:00,03-14-2023 20:07:52-05:00,12288,1,0,0,0,-79.95,105,0,0,,,,,,,,,2268.03,6165.21,35,03-14-2023 20:59:53-05:00,0,0
410053,331,331,3629745,306665700440451,1,2,2,1,0,56774,NULL,,3/21/2023,03-21-2023 06:27:01-05:00,03-21-2023 04:35:32-05:00,03-21-2023 17:30:45-05:00,12288,15,0,0,0,537,12,0,0,,,,,,,,,34.08,41.88,1,03-21-2023 23:56:54-05:00,0,0
340016,332,332,3629745,602575018247013,0,2,2,1,0,78349,NULL,,3/21/2023,03-21-2023 05:35:24-05:00,03-21-2023 22:56:55-05:00,03-21-2023 12:04:51-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,511.2,628.2,1,03-21-2023 11:49:54-05:00,0,0
410052,333,333,3629745,227232673353893,0,2,2,1,0,76037,NULL,,3/21/2023,03-21-2023 15:59:12-05:00,03-21-2023 22:15:48-05:00,03-21-2023 05:13:01-05:00,12288,1,0,0,0,32.37,1,0,0,,,,,,,,,34.08,41.88,1,03-21-2023 20:34:45-05:00,0,0
340050,334,334,8537770,708917492788688,0,2,1,1,0,78673,NULL,101,3/21/2023,03-21-2023 21:17:05-05:00,03-21-2023 15:22:23-05:00,03-21-2023 08:23:48-05:00,16384,0,0,0,0,0,15,0,0,,,,,,,,,600,0,0,03-21-2023 20:22:50-05:00,0,0
410087,335,335,3629745,797433233261154,0,2,2,1,0,76013,NULL,,3/22/2023,03-22-2023 16:49:12-05:00,03-22-2023 20:04:19-05:00,03-22-2023 06:39:58-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,511.2,628.2,2,03-22-2023 16:15:24-05:00,0,0
410085,336,336,8537770,765772429250069,0,2,1,1,0,37390,NULL,101,3/22/2023,03-22-2023 10:20:53-05:00,03-22-2023 07:42:02-05:00,03-22-2023 20:30:45-05:00,16384,0,0,0,0,0,15,0,0,,,,,,,,,600,0,0,03-22-2023 00:40:15-05:00,0,0
410088,338,338,3629745,469211312042588,0,2,2,1,0,38560,NULL,,3/24/2023,03-24-2023 14:11:12-05:00,03-24-2023 11:14:13-05:00,03-24-2023 01:08:22-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,522.15,628.2,2,03-24-2023 15:11:00-05:00,0,0
340028,339,339,9068305,385438786068140,0,2,6,1,0,23098,NULL,,3/24/2023,03-24-2023 17:37:43-05:00,03-24-2023 20:49:02-05:00,03-24-2023 09:20:33-05:00,12288,419,0,0,0,1733.33,111,0,0,,,,,,,,,453.29,3248.04,38,03-24-2023 16:11:21-05:00,0,0
410055,340,340,3629745,512194131803472,1,2,5,1,0,66734,NULL,,3/20/2023,03-20-2023 06:34:22-05:00,03-20-2023 21:41:04-05:00,03-20-2023 13:02:41-05:00,12288,9,0,0,0,31.52,21,0,0,,,,,,,,,72.78,187.02,7,03-20-2023 10:38:06-05:00,0,0
410100,342,342,3629745,861745232924387,1,2,2,1,0,92048,NULL,,3/24/2023,03-24-2023 22:07:50-05:00,03-24-2023 01:47:42-05:00,03-24-2023 16:08:22-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,57,59.85,1,03-24-2023 19:02:46-05:00,0,0
410072,344,344,3629745,980378023521235,0,2,2,1,0,72266,NULL,,3/27/2023,03-27-2023 06:13:22-05:00,03-27-2023 19:44:52-05:00,03-27-2023 13:21:36-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,542.88,628.2,2,03-27-2023 06:46:04-05:00,0,0
410067,345,345,4977635,993151008788534,1,2,5,1,1,59826,NULL,,3/14/2023,03-14-2023 10:43:01-05:00,03-14-2023 14:57:56-05:00,03-14-2023 15:47:51-05:00,12288,1,0,0,0,-79.95,0,0,0,,,,,,,,,0,0,0,03-14-2023 09:17:15-05:00,0,0
340048,346,346,4977635,171017237845483,0,2,5,1,1,58295,NULL,,3/27/2023,03-27-2023 05:50:30-05:00,03-27-2023 16:50:59-05:00,03-27-2023 08:07:09-05:00,12288,6,0,0,0,1007.7,72,0,0,,,,,,,,,1007.7,1415.28,6,03-27-2023 19:35:17-05:00,0,0
410062,347,347,4977635,252364978900231,0,2,5,1,1,64893,NULL,,3/27/2023,03-27-2023 23:59:09-05:00,03-27-2023 01:35:04-05:00,03-27-2023 19:36:06-05:00,12288,1,0,0,0,87.95,12,0,0,,,,,,,,,87.95,119.88,1,03-27-2023 09:18:44-05:00,0,0
340014,348,348,4977635,804383568869839,0,2,5,1,1,25846,NULL,,3/27/2023,03-27-2023 09:44:31-05:00,03-27-2023 12:50:49-05:00,03-27-2023 08:38:37-05:00,12288,38,0,0,0,3092.68,234,0,0,,,,,,,,,2855.51,5386.86,35,03-27-2023 14:50:12-05:00,0,0
340033,349,349,4977635,604985697970953,1,2,5,1,1,30951,NULL,,3/27/2023,03-27-2023 22:48:08-05:00,03-27-2023 16:20:34-05:00,03-27-2023 10:16:44-05:00,12288,1,0,0,0,-79.95,0,0,0,,,,,,,,,0,0,0,03-27-2023 22:58:19-05:00,0,0
340021,350,350,3629745,871359788471375,0,2,2,1,0,62280,NULL,,3/28/2023,03-28-2023 03:38:49-05:00,03-28-2023 19:16:58-05:00,03-28-2023 22:31:14-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,519.12,628.2,2,03-28-2023 17:38:40-05:00,0,0
410065,351,351,3629745,746435087587027,1,2,2,1,0,10601,NULL,,3/28/2023,03-28-2023 09:28:27-05:00,03-28-2023 21:30:49-05:00,03-28-2023 00:05:40-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,60.75,59.85,1,03-28-2023 05:36:40-05:00,0,0
340011,352,352,5963353,623166212132722,0,2,6,1,0,16672,NULL,,3/28/2023,03-28-2023 03:46:26-05:00,03-28-2023 15:35:01-05:00,03-28-2023 17:23:19-05:00,12296,241,0,0,0,3470.88,243,0,0,,,,,,,,,3516.17,6332.14,67,03-28-2023 19:37:32-05:00,0,0
410093,353,353,9068305,775435219588048,0,2,6,1,0,13514,NULL,,3/28/2023,03-28-2023 21:30:03-05:00,03-28-2023 07:08:00-05:00,03-28-2023 18:57:42-05:00,12288,453,0,0,0,2006.21,86,0,0,,,,,,,,,418.89,2907.04,39,03-28-2023 21:27:37-05:00,0,0
410074,354,354,5963353,711588119925486,1,2,6,1,0,77078,NULL,,3/28/2023,03-28-2023 21:07:35-05:00,03-28-2023 03:30:08-05:00,03-28-2023 04:19:54-05:00,12296,26,0,0,0,-185.95,29,0,0,,,,,,,,,206.8,203.68,9,03-28-2023 22:14:26-05:00,0,0
410077,357,357,3629745,971641498490949,0,3,2,1,0,61547,NULL,,3/29/2023,03-29-2023 19:48:54-05:00,03-29-2023 07:45:02-05:00,03-29-2023 20:02:08-05:00,12288,15,0,0,0,60000,1000,0,0,,,,,,,,,34080,41880,1,03-29-2023 18:13:47-05:00,0,0
340032,358,358,3629745,141818705524741,0,2,2,1,0,82858,NULL,,3/29/2023,03-29-2023 03:04:55-05:00,03-29-2023 01:42:09-05:00,03-29-2023 15:47:30-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,519.12,628.2,2,03-29-2023 07:51:40-05:00,0,0
410083,359,359,3629745,961312017076941,1,2,2,1,0,56913,NULL,,3/29/2023,03-29-2023 11:25:06-05:00,03-29-2023 08:52:11-05:00,03-29-2023 00:49:52-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,43.26,52.35,2,03-29-2023 19:43:40-05:00,0,0
410089,360,360,1771394,977067759252750,0,2,5,1,0,99654,NULL,,3/9/2023,03-09-2023 15:50:33-05:00,03-09-2023 16:38:25-05:00,03-09-2023 17:36:41-05:00,12290,66,0,0,0,185.82,66,0,0,,,,,,,,,181.02,266.34,5,03-09-2023 13:38:43-05:00,0,0
340029,365,365,1771394,554636241999366,0,2,5,1,0,24003,NULL,,3/9/2023,03-09-2023 18:01:43-05:00,03-09-2023 02:09:00-05:00,03-09-2023 16:40:51-05:00,12290,44,0,0,0,152.28,42,0,0,,,,,,,,,144.84,222.18,4,03-09-2023 19:20:23-05:00,0,0
410078,367,367,7268518,197725779031455,0,2,5,1,0,91561,NULL,,3/14/2023,03-14-2023 04:16:00-05:00,03-14-2023 02:03:57-05:00,03-14-2023 22:05:49-05:00,12290,152,0,0,0,610.27,152,0,0,,,,,,,,,601.67,1153.08,35,03-14-2023 15:34:36-05:00,0,0
410082,369,369,7268518,360710749397174,0,2,5,1,0,11481,NULL,,3/28/2023,03-28-2023 00:23:20-05:00,03-28-2023 14:09:57-05:00,03-28-2023 14:31:58-05:00,12290,292,0,0,0,1002.36,289,0,0,,,,,,,,,995.91,1539.53,36,03-28-2023 01:15:08-05:00,0,0
410094,370,370,8906380,559021958111303,0,2,5,1,0,20210,NULL,,3/7/2023,03-07-2023 01:26:51-05:00,03-07-2023 10:40:06-05:00,03-07-2023 02:53:52-05:00,12290,166.4,0,0,0,968.18,166.4,0,0,,,,,,,,,969.9,662.59,23,03-07-2023 15:25:29-05:00,0,0
