,store_id,invoice_id,supplier_number,invoice_number,return_invoice,status,method,cod,user_id,external_po_number,major_dept_number,invoice_date,delivery_timestamp,check_in_timestamp,final_timestamp,flags,base_total_qty,base_total_net,final_total_qty,final_misc_charge,final_misc_allowance,final_total_net,final_total_retail,num_line_items,i_audit
16005,340020,618,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,41.04,2.49,35,
16006,340020,618,,,,,,,,,17.0,,,,,37,2.0,60.0,2.0,,0.0,41.04,9.49,36,
16007,340020,618,,,,,,,,,17.0,,,,,37,1.0,120.0,1.0,,0.0,35.28,1.39,37,
16008,340020,618,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,24.6,2.79,38,
16009,340020,618,,,,,,,,,17.0,,,,,37,1.0,72.0,1.0,,0.0,72.0,2.99,39,
16010,340020,618,,,,,,,,,17.0,,,,,37,2.0,72.0,2.0,,0.0,72.0,2.99,40,
16011,340020,618,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,60.0,2.99,41,
16012,340020,618,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,41.04,2.49,42,
16013,340020,618,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,41.04,2.49,43,
16014,340020,618,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,41.04,8.49,44,
16015,340020,618,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,60.0,26.99,45,
16016,340020,618,,,,,,,,,17.0,,,,,37,3.0,120.0,3.0,,0.0,22.8,4.69,46,
16017,340020,618,,,,,,,,,17.0,,,,,37,4.0,120.0,4.0,,0.0,22.8,4.69,47,
16018,340020,618,,,,,,,,,17.0,,,,,37,1.0,120.0,1.0,,0.0,22.8,4.69,48,
16019,340020,618,,,,,,,,,17.0,,,,,37,3.0,120.0,3.0,,0.0,22.8,4.69,49,
16020,340020,618,,,,,,,,,17.0,,,,,37,1.0,120.0,1.0,,0.0,22.8,4.69,50,
16021,340020,618,,,,,,,,,17.0,,,,,37,2.0,72.0,2.0,,56.5,72.0,1.79,51,
16022,340020,618,,,,,,,,,17.0,,,,,37,2.0,120.0,2.0,,0.0,14.34,5.49,52,
16023,340020,618,,,,,,,,,17.0,,,,,37,1.0,120.0,1.0,,0.0,14.34,5.49,53,
16024,340020,618,,,,,,,,,17.0,,,,,37,1.0,120.0,1.0,,0.0,14.34,5.49,54,
16025,340020,618,,,,,,,,,17.0,,,,,37,2.0,120.0,2.0,,0.0,120.0,5.49,55,
16026,340020,618,,,,,,,,,17.0,,,,,37,1.0,96.0,1.0,,0.0,41.4,4.99,56,
16027,340020,618,,,,,,,,,17.0,,,,,37,2.0,96.0,2.0,,0.0,41.4,3.99,57,
16028,340020,618,,,,,,,,,17.0,,,,,37,4.0,60.0,4.0,,0.0,41.04,26.99,58,
16029,340020,618,,,,,,,,,17.0,,,,,1317,4.0,96.0,3.0,,0.0,37.1993,1.99,59,
16030,340020,618,,,,,,,,,17.0,,,,,1317,2.0,96.0,3.0,,0.0,37.1993,1.99,60,
16031,340020,618,,,,,,,,,17.0,,,,,1317,1.0,96.0,3.0,,0.0,37.1993,1.99,61,
16032,340020,618,,,,,,,,,17.0,,,,,1317,2.0,96.0,3.0,,0.0,37.1993,1.99,62,
16033,340020,618,,,,,,,,,17.0,,,,,1317,2.0,96.0,3.0,,0.0,37.1993,1.99,63,
16034,340020,618,,,,,,,,,17.0,,,,,1317,2.0,96.0,3.0,,0.0,37.1993,1.99,64,
16035,340020,618,,,,,,,,,17.0,,,,,1317,2.0,96.0,3.0,,0.0,96.0,4.99,65,
16036,340020,618,,,,,,,,,17.0,,,,,1317,1.0,96.0,3.0,,0.0,23.08,4.99,66,
16037,340020,618,,,,,,,,,17.0,,,,,1317,2.0,96.0,3.0,,0.0,96.0,4.99,67,
16038,340020,618,,,,,,,,,17.0,,,,,1317,5.0,96.0,3.0,,81.27,96.0,4.99,68,
16039,340020,618,,,,,,,,,17.0,,,,,1317,2.0,90.0,3.0,,0.0,90.0,6.99,69,
16040,340020,618,,,,,,,,,17.0,,,,,1317,1.0,75.0,3.0,,0.0,15.9,0.89,70,
16041,340020,618,,,,,,,,,17.0,,,,,1317,3.0,75.0,3.0,,0.0,15.9,0.89,71,
16042,340020,618,,,,,,,,,17.0,,,,,1317,4.0,75.0,3.0,,0.0,15.9,0.89,72,
16043,340020,618,,,,,,,,,17.0,,,,,1317,2.0,75.0,3.0,,0.0,15.9,0.89,73,
16044,340020,618,,,,,,,,,17.0,,,,,1317,1.0,75.0,3.0,,0.0,75.0,0.89,74,
16045,340020,618,,,,,,,,,17.0,,,,,1317,3.0,75.0,3.0,,0.0,15.9,0.89,75,
16046,340020,618,,,,,,,,,17.0,,,,,1317,4.0,75.0,3.0,,0.0,15.9,0.89,76,
16047,340020,618,,,,,,,,,17.0,,,,,1317,3.0,75.0,3.0,,0.0,15.9,0.89,77,
16048,340020,618,,,,,,,,,17.0,,,,,1317,1.0,75.0,3.0,,0.0,75.0,0.89,78,
16049,340020,618,,,,,,,,,17.0,,,,,37,1.0,96.0,1.0,,0.0,37.1993,1.99,79,
16050,340020,618,,,,,,,,,17.0,,,,,37,1.0,96.0,1.0,,0.0,37.1993,1.99,80,
16051,340020,618,,,,,,,,,17.0,,,,,37,1.0,96.0,1.0,,0.0,37.1993,1.99,81,
16052,340020,618,,,,,,,,,17.0,,,,,37,1.0,96.0,1.0,,0.0,96.0,1.99,82,
16053,340020,618,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,21.3,24.99,83,
16054,340020,618,,,,,,,,,17.0,,,,,37,2.0,40.0,2.0,,0.0,40.0,1.99,84,
16055,340020,618,,,,,,,,,17.0,,,,,37,2.0,40.0,2.0,,0.0,20.24,1.99,85,
16056,340020,618,,,,,,,,,17.0,,,,,37,2.0,40.0,2.0,,0.0,20.24,1.99,86,
16057,340020,618,,,,,,,,,17.0,,,,,37,3.0,30.0,3.0,,0.0,20.52,2.99,87,
16058,340020,618,,,,,,,,,17.0,,,,,37,2.0,60.0,2.0,,0.0,20.4,1.59,88,
16059,340020,618,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,20.4,1.59,89,
16060,340020,618,,,,,,,,,17.0,,,,,37,2.0,60.0,2.0,,0.0,16.2,1.5,90,
16061,340020,618,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,60.0,5.0,91,
16062,340020,618,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,16.2,3.0,92,
16063,340020,618,,,,,,,,,17.0,,,,,37,3.0,60.0,3.0,,0.0,60.0,5.0,93,
16064,340020,618,,,,,,,,,17.0,,,,,37,4.0,40.0,4.0,,0.0,20.24,1.99,94,
16065,340020,618,,,,,,,,,17.0,,,,,37,4.0,72.0,4.0,,0.0,15.34,5.49,95,
16066,340020,618,,,,,,,,,17.0,,,,,37,4.0,72.0,4.0,,0.0,15.34,5.49,96,
16067,340020,618,,,,,,,,,17.0,,,,,37,4.0,72.0,4.0,,0.0,72.0,5.49,97,
16068,340020,618,,,,,,,,,17.0,,,,,37,4.0,72.0,4.0,,0.0,15.34,5.49,98,
16069,340020,618,,,,,,,,,17.0,,,,,37,4.0,72.0,4.0,,0.0,15.34,5.49,99,
16070,340020,618,,,,,,,,,17.0,,,,,37,1.0,30.0,1.0,,0.0,20.52,2.29,100,
16071,340020,618,,,,,,,,,17.0,,,,,37,1.0,30.0,1.0,,0.0,20.52,2.99,101,
16072,340020,618,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,16.2,1.5,102,
16073,340020,618,,,,,,,,,17.0,,,,,37,4.0,60.0,4.0,,0.0,16.2,5.0,103,
16074,340020,618,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,60.0,5.0,104,
16075,340020,618,,,,,,,,,17.0,,,,,37,2.0,60.0,2.0,,0.0,16.2,5.0,105,
16076,340020,618,,,,,,,,,17.0,,,,,37,1.0,96.0,1.0,,0.0,41.04,1.29,106,
16077,340020,618,,,,,,,,,17.0,,,,,37,1.0,96.0,1.0,,0.0,33.54,4.99,107,
16078,340020,618,,,,,,,,,17.0,,,,,37,2.0,60.0,2.0,,0.0,60.0,11.99,108,
16079,340020,618,,,,,,,,,17.0,,,,,37,36.0,72.0,36.0,,0.0,15.52,3.99,109,
16080,340020,618,,,,,,,,,17.0,,,,,37,22.0,72.0,22.0,,0.0,15.52,3.99,110,
16081,340020,618,,,,,,,,,17.0,,,,,37,30.0,72.0,30.0,,0.0,15.52,3.99,111,
16082,340020,618,,,,,,,,,17.0,,,,,37,22.0,72.0,22.0,,0.0,15.52,3.99,112,
16083,340020,618,,,,,,,,,17.0,,,,,37,3.0,72.0,3.0,,0.0,72.0,4.99,113,
16084,340020,618,,,,,,,,,17.0,,,,,37,96.0,72.0,96.0,,0.0,72.0,7.99,114,
16085,340020,618,,,,,,,,,17.0,,,,,37,96.0,72.0,96.0,,0.0,15.34,5.49,115,
1252,340020,699,3629745.0,5192618001141         ,False,2.0,2.0,False,11646     ,NULL                  ,,2023-02-12,2023-02-12 07:31:19-05:00,2023-02-12 23:47:53-05:00,2023-02-12 22:23:33-05:00,12288,1.0,1.0,1.0,0.0,0.0,36.72,41.88,1,False
6754,340020,699,,,,,,,,,60.0,,,,,257,1.0,38.88,1.0,,2.16,38.88,3.49,1,
1012,340021,276,4977635.0,9376421016750         ,False,2.0,5.0,False,62280     ,NULL                  ,,2023-02-10,2023-02-10 07:44:13-05:00,2023-02-10 01:05:10-05:00,2023-02-10 18:16:24-05:00,12288,1.0,-295.9,198.0,0.0,0.0,3833.05,10212.6,30,False
6974,340021,276,,,,,,,,,43.0,,,,,293,1.0,32.25,6.0,,0.0,32.25,7.99,1,
6975,340021,276,,,,,,,,,43.0,,,,,293,1.0,71.95,12.0,,16.0,71.95,5.99,2,
6976,340021,276,,,,,,,,,43.0,,,,,293,1.0,127.95,12.0,,48.0,127.95,9.99,3,
6977,340021,276,,,,,,,,,43.0,,,,,293,1.0,119.95,12.0,,48.0,119.95,7.99,4,
6978,340021,276,,,,,,,,,43.0,,,,,293,1.0,58.46,6.0,,9.0,58.46,8.99,5,
6979,340021,276,,,,,,,,,43.0,,,,,293,1.0,207.95,6.0,,80.0,207.95,15.99,6,
6980,340021,276,,,,,,,,,43.0,,,,,293,1.0,47.95,6.0,,0.0,47.95,4.99,7,
6981,340021,276,,,,,,,,,43.0,,,,,293,1.0,71.97,6.0,,16.0,71.97,13.99,8,
6982,340021,276,,,,,,,,,43.0,,,,,293,1.0,71.97,6.0,,16.0,71.97,139.9,9,
6983,340021,276,,,,,,,,,43.0,,,,,293,1.0,71.97,6.0,,16.0,71.97,13.99,10,
6984,340021,276,,,,,,,,,43.0,,,,,293,1.0,71.97,6.0,,16.0,71.97,13.99,11,
6985,340021,276,,,,,,,,,43.0,,,,,293,1.0,35.95,6.0,,4.0,35.95,3.99,12,
6986,340021,276,,,,,,,,,43.0,,,,,293,1.0,35.95,6.0,,4.0,35.95,3.99,13,
6987,340021,276,,,,,,,,,43.0,,,,,293,1.0,95.95,6.0,,16.0,95.95,8.99,14,
6988,340021,276,,,,,,,,,43.0,,,,,293,1.0,28.71,6.0,,0.0,28.71,3.99,15,
6989,340021,276,,,,,,,,,43.0,,,,,293,1.0,35.97,6.0,,4.0,35.97,6.99,16,
6990,340021,276,,,,,,,,,43.0,,,,,293,1.0,59.95,6.0,,4.62,59.95,99.9,17,
6991,340021,276,,,,,,,,,43.0,,,,,293,1.0,135.95,6.0,,40.0,135.95,9.99,18,
6992,340021,276,,,,,,,,,43.0,,,,,293,1.0,19.48,6.0,,0.0,19.48,8.99,19,
6993,340021,276,,,,,,,,,43.0,,,,,293,1.0,111.97,6.0,,32.0,111.97,21.99,20,
6994,340021,276,,,,,,,,,43.0,,,,,293,1.0,34.27,6.0,,0.0,34.27,9.99,21,
6995,340021,276,,,,,,,,,43.0,,,,,293,1.0,79.95,6.0,,0.0,79.95,8.99,22,
6996,340021,276,,,,,,,,,43.0,,,,,293,1.0,67.95,6.0,,0.0,67.95,6.99,23,
6997,340021,276,,,,,,,,,43.0,,,,,293,1.0,143.95,6.0,,64.0,143.95,9.99,24,
6998,340021,276,,,,,,,,,43.0,,,,,293,1.0,79.95,6.0,,0.0,79.95,9.99,25,
6999,340021,276,,,,,,,,,43.0,,,,,293,1.0,135.95,6.0,,40.0,135.95,9.99,26,
7000,340021,276,,,,,,,,,43.0,,,,,293,1.0,79.95,6.0,,0.0,79.95,9.99,27,
7001,340021,276,,,,,,,,,43.0,,,,,293,1.0,135.95,6.0,,0.0,135.95,129.9,28,
7002,340021,276,,,,,,,,,43.0,,,,,293,1.0,79.95,6.0,,16.0,79.95,7.99,29,
7003,340021,276,,,,,,,,,43.0,,,,,293,1.0,103.95,6.0,,40.0,103.95,6.99,30,
512,340021,284,3629745.0,838343550016540       ,True,2.0,5.0,False,62280     ,NULL                  ,,2023-03-09,2023-03-09 18:35:23-05:00,2023-03-09 09:30:58-05:00,2023-03-09 10:41:47-05:00,12288,10.0,37.06,60.0,0.0,0.0,212.76,1966.74,4,False
1690,340021,284,,,,,,,,,60.0,,,,,293,1.0,3.24,6.0,,0.18,3.24,3.49,1,
1691,340021,284,,,,,,,,,60.0,,,,,293,1.0,4.05,12.0,,0.0,4.05,0.0,2,
1692,340021,284,,,,,,,,,60.0,,,,,293,7.0,4.27,18.0,,0.45,4.27,54.9,3,
1693,340021,284,,,,,,,,,60.0,,,,,293,1.0,3.61,24.0,,0.4,3.61,39.9,4,
12,340021,298,3629745.0,896066018330533       ,False,2.0,2.0,False,62280     ,NULL                  ,,2023-03-10,2023-03-10 13:48:31-05:00,2023-03-10 19:53:47-05:00,2023-03-10 22:00:58-05:00,12288,15.0,600.0,15.0,0.0,0.0,511.2,628.2,1,False
1699,340021,298,,,,,,,,,60.0,,,,,257,15.0,36.24,15.0,,2.16,36.24,3.49,1,
1312,340021,340,3629745.0,7768507311125         ,True,2.0,5.0,False,62280     ,NULL                  ,,2023-03-20,2023-03-20 01:33:22-04:00,2023-03-20 11:24:35-04:00,2023-03-20 22:03:43-04:00,12288,9.0,31.52,21.0,0.0,0.0,72.78,187.02,7,False
812,340021,346,4977635.0,900831937375666       ,False,2.0,5.0,True,62280     ,NULL                  ,,2023-03-27,2023-03-27 19:05:13-04:00,2023-03-27 03:04:24-04:00,2023-03-27 05:38:25-04:00,12288,6.0,1007.7,72.0,0.0,0.0,1007.7,1415.28,6,False
9663,340021,346,,,,,,,,,14.0,,,,,293,1.0,159.95,12.0,,64.0,159.95,9.99,1,
9664,340021,346,,,,,,,,,14.0,,,,,293,1.0,399.95,12.0,,56.0,399.95,39.99,2,
9665,340021,346,,,,,,,,,14.0,,,,,293,1.0,159.95,12.0,,64.0,159.95,10.99,3,
9666,340021,346,,,,,,,,,14.0,,,,,293,1.0,143.95,12.0,,40.0,143.95,11.99,4,
9667,340021,346,,,,,,,,,14.0,,,,,293,1.0,239.95,12.0,,72.0,239.95,19.99,5,
9668,340021,346,,,,,,,,,14.0,,,,,293,1.0,279.95,12.0,,80.0,279.95,24.99,6,
312,340021,350,3629745.0,871359788471375       ,False,2.0,2.0,False,62280     ,NULL                  ,,2023-03-28,2023-03-28 04:38:49-04:00,2023-03-28 20:16:58-04:00,2023-03-28 23:31:14-04:00,12288,15.0,527.0,15.0,0.0,0.0,519.12,628.2,2,False
2133,340021,350,,,,,,,,,60.0,,,,,257,12.0,36.24,12.0,,2.16,36.24,3.49,1,
2134,340021,350,,,,,,,,,60.0,,,,,257,3.0,38.88,3.0,,2.16,38.88,3.49,2,
1112,340021,428,9179773.0,6312133252393         ,False,2.0,5.0,False,,NULL                  ,,2023-03-19,2023-03-19 01:47:06-04:00,2023-03-19 14:04:00-04:00,2023-03-19 05:39:17-04:00,12289,78.0,171.95,78.0,0.0,0.0,173.69,274.72,16,False
13660,340021,428,,,,,,,,,57.0,,,,,36,4.0,2.55,4.0,,0.0,2.55,3.79,1,
13661,340021,428,,,,,,,,,57.0,,,,,36,4.0,3.92,4.0,,0.0,3.92,5.29,2,
13662,340021,428,,,,,,,,,57.0,,,,,36,4.0,3.1,4.0,,0.0,3.1,4.29,3,
13663,340021,428,,,,,,,,,57.0,,,,,36,11.0,2.74,11.0,,0.0,2.74,3.59,4,
13664,340021,428,,,,,,,,,57.0,,,,,36,1.0,3.26,1.0,,0.0,3.26,4.59,5,
13665,340021,428,,,,,,,,,57.0,,,,,36,2.0,2.15,2.0,,0.0,2.15,3.29,6,
13666,340021,428,,,,,,,,,57.0,,,,,36,1.0,2.35,1.0,,0.0,2.35,3.49,7,
13667,340021,428,,,,,,,,,57.0,,,,,36,1.0,1.97,1.0,,0.0,1.97,2.79,8,
13668,340021,428,,,,,,,,,57.0,,,,,36,5.0,1.72,5.0,,0.0,1.72,2.99,9,
13669,340021,428,,,,,,,,,57.0,,,,,36,4.0,1.75,4.0,,0.0,1.75,2.79,10,
13670,340021,428,,,,,,,,,57.0,,,,,36,5.0,2.55,5.0,,0.0,2.55,3.99,11,
13671,340021,428,,,,,,,,,57.0,,,,,36,8.0,1.86,8.0,,0.0,1.86,3.49,12,
13672,340021,428,,,,,,,,,57.0,,,,,36,6.0,1.74,6.0,,0.0,1.74,3.49,13,
13673,340021,428,,,,,,,,,57.0,,,,,36,2.0,2.4,2.0,,0.0,2.4,3.99,14,
13674,340021,428,,,,,,,,,57.0,,,,,36,18.0,1.62,18.0,,0.0,1.62,2.99,15,
13675,340021,428,,,,,,,,,57.0,,,,,36,2.0,2.88,2.0,,0.0,2.88,3.79,16,
612,340021,432,9068305.0,747652103817839       ,False,2.0,6.0,False,62280     ,NULL                  ,,2023-04-04,2023-04-04 19:10:30-04:00,2023-04-04 15:33:53-04:00,2023-04-04 01:57:07-04:00,12296,791.0,3188.73,791.0,0.0,0.0,3177.53,4100.39,48,False
3960,340021,432,,,,,,,,,60.0,,,,,37,48.0,3.75,48.0,,0.0,3.75,4.99,1,
3961,340021,432,,,,,,,,,60.0,,,,,37,10.0,4.2,10.0,,0.02,4.2,5.49,2,
3962,340021,432,,,,,,,,,60.0,,,,,37,20.0,4.2,20.0,,0.02,4.2,5.49,3,
3963,340021,432,,,,,,,,,60.0,,,,,37,60.0,3.53,60.0,,0.0,3.53,4.19,4,
3964,340021,432,,,,,,,,,60.0,,,,,37,28.0,4.41,28.0,,0.0,4.41,5.49,5,
3965,340021,432,,,,,,,,,60.0,,,,,37,18.0,4.41,18.0,,0.0,4.41,5.79,6,
3966,340021,432,,,,,,,,,60.0,,,,,37,20.0,4.2,20.0,,0.02,4.2,5.49,7,
3967,340021,432,,,,,,,,,60.0,,,,,37,42.0,4.41,42.0,,0.0,4.41,5.49,8,
3968,340021,432,,,,,,,,,60.0,,,,,37,15.0,4.41,15.0,,0.0,4.41,5.49,9,
3969,340021,432,,,,,,,,,60.0,,,,,37,15.0,4.41,15.0,,0.0,4.41,5.99,10,
3970,340021,432,,,,,,,,,60.0,,,,,37,45.0,4.41,45.0,,0.0,4.41,5.99,11,
3971,340021,432,,,,,,,,,60.0,,,,,37,14.0,4.41,14.0,,0.0,4.41,5.49,12,
3972,340021,432,,,,,,,,,60.0,,,,,37,15.0,3.53,15.0,,0.0,3.53,4.19,13,
3973,340021,432,,,,,,,,,60.0,,,,,37,14.0,4.41,14.0,,0.0,4.41,5.49,14,
3974,340021,432,,,,,,,,,60.0,,,,,37,7.0,3.21,7.0,,0.0,3.21,4.59,15,
3975,340021,432,,,,,,,,,60.0,,,,,37,7.0,3.21,7.0,,0.0,3.21,4.59,16,
3976,340021,432,,,,,,,,,60.0,,,,,37,7.0,3.21,7.0,,0.0,3.21,4.59,17,
3977,340021,432,,,,,,,,,60.0,,,,,37,7.0,4.41,7.0,,0.0,4.41,5.49,18,
3978,340021,432,,,,,,,,,60.0,,,,,37,12.0,5.14,12.0,,0.0,5.14,6.79,19,
3979,340021,432,,,,,,,,,60.0,,,,,37,20.0,1.74,20.0,,0.0,1.74,2.49,20,
3980,340021,432,,,,,,,,,60.0,,,,,37,7.0,5.14,7.0,,0.0,5.14,6.79,21,
3981,340021,432,,,,,,,,,60.0,,,,,37,16.0,0.68,16.0,,0.0,0.68,1.09,22,
3982,340021,432,,,,,,,,,60.0,,,,,37,6.0,3.7,6.0,,0.0,3.7,5.29,23,
3983,340021,432,,,,,,,,,60.0,,,,,37,26.0,1.74,26.0,,0.0,1.74,2.49,24,
3984,340021,432,,,,,,,,,60.0,,,,,37,8.0,4.41,8.0,,0.0,4.41,5.49,25,
3985,340021,432,,,,,,,,,60.0,,,,,37,20.0,5.14,20.0,,0.0,5.14,6.79,26,
3986,340021,432,,,,,,,,,60.0,,,,,37,7.0,5.14,7.0,,0.0,5.14,6.79,27,
3987,340021,432,,,,,,,,,60.0,,,,,37,7.0,5.14,7.0,,0.0,5.14,6.79,28,
3988,340021,432,,,,,,,,,60.0,,,,,37,7.0,3.08,7.0,,0.0,3.08,4.19,29,
3989,340021,432,,,,,,,,,60.0,,,,,37,24.0,5.14,24.0,,0.0,5.14,6.79,30,
3990,340021,432,,,,,,,,,60.0,,,,,37,30.0,3.53,30.0,,0.0,3.53,4.19,31,
3991,340021,432,,,,,,,,,60.0,,,,,37,30.0,3.53,30.0,,0.0,3.53,4.19,32,
3992,340021,432,,,,,,,,,60.0,,,,,37,12.0,4.2,12.0,,0.02,4.2,5.49,33,
3993,340021,432,,,,,,,,,60.0,,,,,37,14.0,4.41,14.0,,0.0,4.41,5.49,34,
3994,340021,432,,,,,,,,,60.0,,,,,37,16.0,0.68,16.0,,0.0,0.68,1.09,35,
3995,340021,432,,,,,,,,,60.0,,,,,37,14.0,3.08,14.0,,0.0,3.08,4.19,36,
3996,340021,432,,,,,,,,,60.0,,,,,37,8.0,2.82,8.0,,0.0,2.82,3.99,37,
3997,340021,432,,,,,,,,,60.0,,,,,37,8.0,3.3,8.0,,0.0,3.3,4.49,38,
3998,340021,432,,,,,,,,,60.0,,,,,37,17.0,4.41,17.0,,0.0,4.41,5.99,39,
3999,340021,432,,,,,,,,,60.0,,,,,37,20.0,1.74,20.0,,0.0,1.18,1.49,40,
4000,340021,432,,,,,,,,,60.0,,,,,37,8.0,3.08,8.0,,0.0,3.08,4.19,41,
4001,340021,432,,,,,,,,,60.0,,,,,37,10.0,9.83,10.0,,0.23,9.83,11.99,42,
4002,340021,432,,,,,,,,,60.0,,,,,37,8.0,4.41,8.0,,0.0,4.41,5.79,43,
4003,340021,432,,,,,,,,,60.0,,,,,37,4.0,9.83,4.0,,0.23,9.83,11.99,44,
4004,340021,432,,,,,,,,,60.0,,,,,37,10.0,9.83,10.0,,0.23,9.83,11.99,45,
4005,340021,432,,,,,,,,,60.0,,,,,37,7.0,4.41,7.0,,0.0,4.41,5.49,46,
4006,340021,432,,,,,,,,,60.0,,,,,37,15.0,4.41,15.0,,0.0,4.41,5.99,47,
4007,340021,432,,,,,,,,,60.0,,,,,37,8.0,15.16,8.0,,2.05,15.16,15.99,48,
112,340021,439,3629745.0,933090278931790       ,False,2.0,2.0,False,62280     ,NULL                  ,,2023-04-03,2023-04-04 00:30:18-04:00,2023-04-03 21:16:17-04:00,2023-04-03 22:26:02-04:00,12288,15000.0,500000.0,6000.0,0.0,0.0,122310.0,178110.0,2,False
4025,340021,439,,,,,,,,,60.0,,,,,257,3000.0,48.6,3000.0,,0.0,48.6,5.49,1,
4026,340021,439,,,,,,,,,60.0,,,,,257,3000.0,38.88,3000.0,,2.16,38.88,4.49,2,
1412,340021,512,9179773.0,4212295137912         ,False,2.0,5.0,False,,NULL                  ,,2023-04-24,2023-04-24 14:39:23-04:00,2023-04-24 20:27:27-04:00,2023-04-24 15:45:49-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
18463,340021,512,,,,,,,,,56.0,,,,,36,1.0,14.66,1.0,,0.0,14.66,19.99,1,
18464,340021,512,,,,,,,,,56.0,,,,,36,2.0,18.14,2.0,,0.0,18.14,19.99,2,
18465,340021,512,,,,,,,,,56.0,,,,,36,6.0,3.5,6.0,,0.0,3.5,4.99,3,
18466,340021,512,,,,,,,,,56.0,,,,,36,4.0,3.0,4.0,,0.0,3.0,4.99,4,
18467,340021,512,,,,,,,,,56.0,,,,,36,4.0,17.07,4.0,,0.0,17.07,7.99,5,
18468,340021,512,,,,,,,,,56.0,,,,,36,1.0,3.2,1.0,,0.0,3.2,4.99,6,
18469,340021,512,,,,,,,,,56.0,,,,,36,6.0,5.66,6.0,,0.0,5.66,6.99,7,
18470,340021,512,,,,,,,,,56.0,,,,,36,4.0,5.3,4.0,,0.0,5.3,6.99,8,
18471,340021,512,,,,,,,,,56.0,,,,,36,1.0,4.0,1.0,,0.0,4.0,4.99,9,
18472,340021,512,,,,,,,,,56.0,,,,,36,5.0,3.95,5.0,,0.0,3.95,4.99,10,
18473,340021,512,,,,,,,,,56.0,,,,,36,2.0,3.93,2.0,,0.0,3.93,4.99,11,
18474,340021,512,,,,,,,,,56.0,,,,,36,2.0,3.94,2.0,,0.0,3.94,6.0,12,
18475,340021,512,,,,,,,,,56.0,,,,,36,1.0,2.85,1.0,,0.0,2.85,6.0,13,
18476,340021,512,,,,,,,,,56.0,,,,,36,1.0,6.78,1.0,,0.0,6.78,6.99,14,
18477,340021,512,,,,,,,,,56.0,,,,,36,1.0,4.25,1.0,,0.0,4.25,6.0,15,
18478,340021,512,,,,,,,,,56.0,,,,,36,2.0,5.42,2.0,,0.0,5.42,7.99,16,
18479,340021,512,,,,,,,,,56.0,,,,,36,1.0,30.0,1.0,,0.0,30.0,6.99,17,
18480,340021,512,,,,,,,,,56.0,,,,,36,12.0,5.07,12.0,,0.0,5.07,7.99,18,
18481,340021,512,,,,,,,,,56.0,,,,,36,7.0,3.99,7.0,,0.0,3.99,7.99,19,
912,340021,516,9179773.0,762476554114559       ,False,2.0,5.0,False,,NULL                  ,,2023-04-24,2023-04-24 08:21:16-04:00,2023-04-24 07:43:20-04:00,2023-04-24 23:29:34-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
14327,340021,516,,,,,,,,,56.0,,,,,36,1.0,14.66,1.0,,0.0,14.66,19.99,1,
14328,340021,516,,,,,,,,,56.0,,,,,36,2.0,18.14,2.0,,0.0,18.14,19.99,2,
14329,340021,516,,,,,,,,,56.0,,,,,36,6.0,3.5,6.0,,0.0,3.5,4.99,3,
14330,340021,516,,,,,,,,,56.0,,,,,36,4.0,3.0,4.0,,0.0,3.0,4.99,4,
14331,340021,516,,,,,,,,,56.0,,,,,36,4.0,17.07,4.0,,0.0,17.07,7.99,5,
14332,340021,516,,,,,,,,,56.0,,,,,36,1.0,3.2,1.0,,0.0,3.2,4.99,6,
14333,340021,516,,,,,,,,,56.0,,,,,36,6.0,5.66,6.0,,0.0,5.66,6.99,7,
14334,340021,516,,,,,,,,,56.0,,,,,36,4.0,5.3,4.0,,0.0,5.3,6.99,8,
14335,340021,516,,,,,,,,,56.0,,,,,36,1.0,4.0,1.0,,0.0,4.0,4.99,9,
14336,340021,516,,,,,,,,,56.0,,,,,36,5.0,3.95,5.0,,0.0,3.95,4.99,10,
14337,340021,516,,,,,,,,,56.0,,,,,36,2.0,3.93,2.0,,0.0,3.93,4.99,11,
14338,340021,516,,,,,,,,,56.0,,,,,36,2.0,3.94,2.0,,0.0,3.94,6.0,12,
14339,340021,516,,,,,,,,,56.0,,,,,36,1.0,2.85,1.0,,0.0,2.85,6.0,13,
14340,340021,516,,,,,,,,,56.0,,,,,36,1.0,6.78,1.0,,0.0,6.78,6.99,14,
