store_id,invoice_id,line_number,container_id,sku_number,exception,flags,base_qty,final_qty,base_um,final_um,base_pack_qty,final_pack_qty,base_cost,final_cost,base_allowance,final_allowance,billing_price,billing_price_mult,billing_major_dept,billing_dept_number,store_cost,store_allowance
340048,346,6,,6283872841064,32,293.0,1.0,12.0,C,E,12.0,12.0,279.95,279.95,80.0,80.0,24.99,1.0,143.0,14.0,23.8292,6.67
410074,346,1,,3449482919268,32,293.0,1.0,12.0,C,E,12.0,12.0,159.95,159.95,64.0,64.0,9.99,1.0,143.0,14.0,13.8291,6.0
410074,346,2,,3970665423374,32,293.0,1.0,12.0,C,E,12.0,12.0,399.95,399.95,56.0,56.0,39.99,1.0,143.0,14.0,33.8291,4.67
410074,346,3,,4459830463076,32,293.0,1.0,12.0,C,E,12.0,12.0,159.95,159.95,64.0,64.0,10.99,1.0,143.0,14.0,13.8291,5.33
410074,346,4,,7239582704453,32,293.0,1.0,12.0,C,E,12.0,12.0,143.95,143.95,40.0,40.0,11.99,1.0,143.0,14.0,12.4958,3.33
410074,346,5,,7646450565113,32,293.0,1.0,12.0,C,E,12.0,12.0,239.95,239.95,72.0,72.0,19.99,1.0,143.0,14.0,20.4958,6.0
410074,346,6,,6283872841064,32,293.0,1.0,12.0,C,E,12.0,12.0,279.95,279.95,80.0,80.0,24.99,1.0,143.0,14.0,23.8292,6.67
410075,346,1,,3449482919268,32,293.0,1.0,12.0,C,E,12.0,12.0,159.95,159.95,64.0,64.0,9.99,1.0,143.0,14.0,13.8291,6.0
410075,346,2,,3970665423374,32,293.0,1.0,12.0,C,E,12.0,12.0,399.95,399.95,56.0,56.0,39.99,1.0,143.0,14.0,33.8291,4.67
410075,346,3,,4459830463076,32,293.0,1.0,12.0,C,E,12.0,12.0,159.95,159.95,64.0,64.0,10.99,1.0,143.0,14.0,13.8291,5.33
410075,346,4,,7239582704453,32,293.0,1.0,12.0,C,E,12.0,12.0,143.95,143.95,40.0,40.0,11.99,1.0,143.0,14.0,12.4958,3.33
410075,346,5,,7646450565113,32,293.0,1.0,12.0,C,E,12.0,12.0,239.95,239.95,72.0,72.0,19.99,1.0,143.0,14.0,20.4958,6.0
410075,346,6,,6283872841064,32,293.0,1.0,12.0,C,E,12.0,12.0,279.95,279.95,80.0,80.0,24.99,1.0,143.0,14.0,23.8292,6.67
340031,347,1,,8917542654878,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,32.0,32.0,9.99,1.0,143.0,14.0,10.4958,2.67
340044,347,1,,8917542654878,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,32.0,32.0,9.99,1.0,143.0,14.0,10.4958,2.67
410062,347,1,,8917542654878,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,32.0,32.0,9.99,1.0,143.0,14.0,10.4958,2.67
410065,347,1,,8917542654878,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,32.0,32.0,9.99,1.0,143.0,14.0,10.4958,2.67
410077,347,1,,8917542654878,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,32.0,32.0,9.99,1.0,143.0,14.0,10.4958,2.67
340013,348,1,,2020594301766,0,293.0,1.0,1.0,C,C,6.0,6.0,32.25,32.25,0.0,0.0,7.99,1.0,143.0,43.0,32.25,0.0
340013,348,2,,4672192017353,96,293.0,1.0,1.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
340013,348,3,,4364789558685,96,293.0,1.0,0.0,C,E,12.0,12.0,175.95,175.95,88.0,88.0,9.99,1.0,,,15.1625,8.0
340013,348,4,,8238556517388,96,293.0,1.0,1.0,C,E,6.0,6.0,71.97,71.97,16.0,16.0,13.99,1.0,143.0,14.0,12.495,2.67
340013,348,5,,2667315009740,96,293.0,1.0,1.0,C,E,12.0,12.0,47.95,47.95,0.0,0.0,4.99,1.0,143.0,14.0,3.59,0.0
340013,348,6,,9392067681823,0,293.0,1.0,1.0,C,C,6.0,6.0,58.46,58.46,9.0,9.0,99.9,1.0,143.0,43.0,58.46,9.0
340013,348,7,,9135646570095,0,293.0,1.0,1.0,C,C,6.0,6.0,58.46,58.46,9.0,9.0,12.99,1.0,143.0,43.0,58.46,9.0
340013,348,8,,3432226455804,0,293.0,3.0,3.0,C,C,3.0,3.0,59.98,59.98,15.0,15.0,15.99,1.0,143.0,43.0,59.98,17.25
340013,348,9,,4894561403894,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
340013,348,10,,7977163608782,0,293.0,2.0,2.0,C,C,3.0,3.0,59.98,59.98,15.0,15.0,169.9,1.0,143.0,43.0,59.98,17.25
340013,348,11,,1685721400054,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
340013,348,12,,1576944652479,32,293.0,1.0,12.0,C,E,12.0,12.0,175.95,175.95,88.0,88.0,9.99,1.0,143.0,14.0,15.1625,8.0
340013,348,13,,5110020931051,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
340013,348,14,,9006854362093,0,293.0,1.0,1.0,C,C,6.0,6.0,58.46,58.46,9.0,9.0,8.99,1.0,143.0,43.0,58.46,9.0
340013,348,15,,3836351062910,32,293.0,1.0,12.0,C,E,12.0,12.0,230.65,230.65,18.43,18.43,16.99,1.0,143.0,43.0,19.7208,5.38
340013,348,16,,1627886527532,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,11.97,11.97,14.99,1.0,143.0,14.0,10.0,0.0
340013,348,17,,8398214423683,32,293.0,1.0,12.0,C,E,12.0,12.0,103.95,103.95,0.0,0.0,13.99,1.0,143.0,14.0,8.66,0.0
340013,348,18,,5449327147327,0,293.0,1.0,1.0,C,C,6.0,6.0,38.33,38.33,0.0,0.0,7.99,1.0,143.0,43.0,38.33,0.0
340013,348,19,,5646577059429,32,293.0,1.0,6.0,C,E,6.0,6.0,67.97,67.97,4.0,4.0,13.99,1.0,143.0,14.0,11.8283,1.33
340013,348,20,,3488351294617,0,293.0,1.0,1.0,C,C,12.0,12.0,55.95,55.95,16.0,16.0,4.99,1.0,143.0,14.0,47.95,8.0
340013,348,21,,1553454620113,0,293.0,1.0,1.0,C,C,12.0,12.0,28.71,28.71,0.0,0.0,3.99,1.0,143.0,43.0,28.71,0.0
340013,348,22,,7941189014594,0,293.0,1.0,1.0,C,C,6.0,6.0,35.97,35.97,4.0,4.0,7.99,1.0,143.0,14.0,35.97,4.0
340013,348,23,,8931562439692,0,293.0,1.0,1.0,C,C,6.0,6.0,35.97,35.97,4.0,4.0,6.99,1.0,143.0,14.0,35.97,4.0
340013,348,24,,4644715374244,32,293.0,1.0,12.0,C,E,12.0,12.0,135.95,135.95,40.0,40.0,9.99,1.0,143.0,14.0,11.1625,2.67
340013,348,25,,6095380382691,32,293.0,1.0,12.0,C,E,12.0,12.0,239.95,239.95,64.0,64.0,21.99,1.0,143.0,14.0,20.4958,5.33
340013,348,26,,4874820152299,32,293.0,1.0,6.0,C,E,6.0,6.0,51.97,51.97,8.0,8.0,9.99,1.0,143.0,14.0,9.1617,1.33
340013,348,27,,8460417381637,32,293.0,1.0,12.0,C,E,12.0,12.0,79.95,79.95,0.0,0.0,9.99,1.0,143.0,14.0,6.69,0.0
340013,348,28,,9113318653664,32,293.0,1.0,12.0,C,E,12.0,12.0,79.95,79.95,0.0,0.0,9.99,1.0,143.0,14.0,6.69,0.0
340013,348,29,,9163080816781,32,293.0,1.0,12.0,C,E,12.0,12.0,159.95,159.95,64.0,64.0,11.99,1.0,143.0,14.0,13.8292,5.33
340013,348,30,,9388371767416,0,293.0,1.0,1.0,C,C,6.0,6.0,19.48,19.48,0.0,0.0,8.99,1.0,143.0,43.0,19.48,0.0
340013,348,31,,9280747654445,0,293.0,1.0,12.0,C,E,12.0,12.0,79.95,79.95,0.0,0.0,9.99,1.0,143.0,14.0,6.65,0.0
340013,348,32,,3633406523315,32,293.0,1.0,12.0,C,E,12.0,12.0,67.95,67.95,0.0,0.0,6.99,1.0,143.0,14.0,6.1625,0.0
340013,348,33,,8613470812569,32,293.0,1.0,12.0,C,E,12.0,12.0,215.95,215.95,64.0,64.0,18.99,1.0,143.0,14.0,18.4958,5.33
340013,348,34,,5020021586678,32,293.0,1.0,12.0,C,E,12.0,12.0,57.48,57.48,0.0,0.0,7.99,1.0,143.0,14.0,4.79,0.0
340013,348,35,,9896118182460,32,293.0,1.0,12.0,C,E,12.0,12.0,647.95,647.95,104.0,104.0,59.99,1.0,143.0,14.0,54.4958,8.67
340014,348,1,,2020594301766,0,293.0,1.0,1.0,C,C,6.0,6.0,32.25,32.25,0.0,0.0,7.99,1.0,143.0,43.0,32.25,0.0
340014,348,2,,4672192017353,96,293.0,1.0,1.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
340014,348,3,,4364789558685,96,293.0,1.0,0.0,C,E,12.0,12.0,175.95,175.95,88.0,88.0,9.99,1.0,,,15.1625,8.0
340014,348,4,,8238556517388,96,293.0,1.0,1.0,C,E,6.0,6.0,71.97,71.97,16.0,16.0,13.99,1.0,143.0,14.0,12.495,2.67
340014,348,5,,2667315009740,96,293.0,1.0,1.0,C,E,12.0,12.0,47.95,47.95,0.0,0.0,4.99,1.0,143.0,14.0,3.59,0.0
340014,348,6,,9392067681823,0,293.0,1.0,1.0,C,C,6.0,6.0,58.46,58.46,9.0,9.0,99.9,1.0,143.0,43.0,58.46,9.0
340014,348,7,,9135646570095,0,293.0,1.0,1.0,C,C,6.0,6.0,58.46,58.46,9.0,9.0,12.99,1.0,143.0,43.0,58.46,9.0
340014,348,8,,3432226455804,0,293.0,3.0,3.0,C,C,3.0,3.0,59.98,59.98,15.0,15.0,15.99,1.0,143.0,43.0,59.98,17.25
340014,348,9,,4894561403894,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
340014,348,10,,7977163608782,0,293.0,2.0,2.0,C,C,3.0,3.0,59.98,59.98,15.0,15.0,169.9,1.0,143.0,43.0,59.98,17.25
340014,348,11,,1685721400054,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
340014,348,12,,1576944652479,32,293.0,1.0,12.0,C,E,12.0,12.0,175.95,175.95,88.0,88.0,9.99,1.0,143.0,14.0,15.1625,8.0
340014,348,13,,5110020931051,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
340014,348,14,,9006854362093,0,293.0,1.0,1.0,C,C,6.0,6.0,58.46,58.46,9.0,9.0,8.99,1.0,143.0,43.0,58.46,9.0
340014,348,15,,3836351062910,32,293.0,1.0,12.0,C,E,12.0,12.0,230.65,230.65,18.43,18.43,16.99,1.0,143.0,43.0,19.7208,5.38
340014,348,16,,1627886527532,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,11.97,11.97,14.99,1.0,143.0,14.0,10.0,0.0
340014,348,17,,8398214423683,32,293.0,1.0,12.0,C,E,12.0,12.0,103.95,103.95,0.0,0.0,13.99,1.0,143.0,14.0,8.66,0.0
340014,348,18,,5449327147327,0,293.0,1.0,1.0,C,C,6.0,6.0,38.33,38.33,0.0,0.0,7.99,1.0,143.0,43.0,38.33,0.0
340014,348,19,,5646577059429,32,293.0,1.0,6.0,C,E,6.0,6.0,67.97,67.97,4.0,4.0,13.99,1.0,143.0,14.0,11.8283,1.33
340014,348,20,,3488351294617,0,293.0,1.0,1.0,C,C,12.0,12.0,55.95,55.95,16.0,16.0,4.99,1.0,143.0,14.0,47.95,8.0
340014,348,21,,1553454620113,0,293.0,1.0,1.0,C,C,12.0,12.0,28.71,28.71,0.0,0.0,3.99,1.0,143.0,43.0,28.71,0.0
340014,348,22,,7941189014594,0,293.0,1.0,1.0,C,C,6.0,6.0,35.97,35.97,4.0,4.0,7.99,1.0,143.0,14.0,35.97,4.0
340014,348,23,,8931562439692,0,293.0,1.0,1.0,C,C,6.0,6.0,35.97,35.97,4.0,4.0,6.99,1.0,143.0,14.0,35.97,4.0
340014,348,24,,4644715374244,32,293.0,1.0,12.0,C,E,12.0,12.0,135.95,135.95,40.0,40.0,9.99,1.0,143.0,14.0,11.1625,2.67
340014,348,25,,6095380382691,32,293.0,1.0,12.0,C,E,12.0,12.0,239.95,239.95,64.0,64.0,21.99,1.0,143.0,14.0,20.4958,5.33
340014,348,26,,4874820152299,32,293.0,1.0,6.0,C,E,6.0,6.0,51.97,51.97,8.0,8.0,9.99,1.0,143.0,14.0,9.1617,1.33
340014,348,27,,8460417381637,32,293.0,1.0,12.0,C,E,12.0,12.0,79.95,79.95,0.0,0.0,9.99,1.0,143.0,14.0,6.69,0.0
340014,348,28,,9113318653664,32,293.0,1.0,12.0,C,E,12.0,12.0,79.95,79.95,0.0,0.0,9.99,1.0,143.0,14.0,6.69,0.0
340014,348,29,,9163080816781,32,293.0,1.0,12.0,C,E,12.0,12.0,159.95,159.95,64.0,64.0,11.99,1.0,143.0,14.0,13.8292,5.33
340014,348,30,,9388371767416,0,293.0,1.0,1.0,C,C,6.0,6.0,19.48,19.48,0.0,0.0,8.99,1.0,143.0,43.0,19.48,0.0
340014,348,31,,9280747654445,0,293.0,1.0,12.0,C,E,12.0,12.0,79.95,79.95,0.0,0.0,9.99,1.0,143.0,14.0,6.65,0.0
340014,348,32,,3633406523315,32,293.0,1.0,12.0,C,E,12.0,12.0,67.95,67.95,0.0,0.0,6.99,1.0,143.0,14.0,6.1625,0.0
340014,348,33,,8613470812569,32,293.0,1.0,12.0,C,E,12.0,12.0,215.95,215.95,64.0,64.0,18.99,1.0,143.0,14.0,18.4958,5.33
340014,348,34,,5020021586678,32,293.0,1.0,12.0,C,E,12.0,12.0,57.48,57.48,0.0,0.0,7.99,1.0,143.0,14.0,4.79,0.0
340014,348,35,,9896118182460,32,293.0,1.0,12.0,C,E,12.0,12.0,647.95,647.95,104.0,104.0,59.99,1.0,143.0,14.0,54.4958,8.67
340032,348,1,,2020594301766,0,293.0,1.0,1.0,C,C,6.0,6.0,32.25,32.25,0.0,0.0,7.99,1.0,143.0,43.0,32.25,0.0
340032,348,2,,4672192017353,96,293.0,1.0,1.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
340032,348,3,,4364789558685,96,293.0,1.0,0.0,C,E,12.0,12.0,175.95,175.95,88.0,88.0,9.99,1.0,,,15.1625,8.0
340032,348,4,,8238556517388,96,293.0,1.0,1.0,C,E,6.0,6.0,71.97,71.97,16.0,16.0,13.99,1.0,143.0,14.0,12.495,2.67
340032,348,5,,2667315009740,96,293.0,1.0,1.0,C,E,12.0,12.0,47.95,47.95,0.0,0.0,4.99,1.0,143.0,14.0,3.59,0.0
340032,348,6,,9392067681823,0,293.0,1.0,1.0,C,C,6.0,6.0,58.46,58.46,9.0,9.0,99.9,1.0,143.0,43.0,58.46,9.0
340032,348,7,,9135646570095,0,293.0,1.0,1.0,C,C,6.0,6.0,58.46,58.46,9.0,9.0,12.99,1.0,143.0,43.0,58.46,9.0
340032,348,8,,3432226455804,0,293.0,3.0,3.0,C,C,3.0,3.0,59.98,59.98,15.0,15.0,15.99,1.0,143.0,43.0,59.98,17.25
340032,348,9,,4894561403894,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
340032,348,10,,7977163608782,0,293.0,2.0,2.0,C,C,3.0,3.0,59.98,59.98,15.0,15.0,169.9,1.0,143.0,43.0,59.98,17.25
340032,348,11,,1685721400054,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
340032,348,12,,1576944652479,32,293.0,1.0,12.0,C,E,12.0,12.0,175.95,175.95,88.0,88.0,9.99,1.0,143.0,14.0,15.1625,8.0
340032,348,13,,5110020931051,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
340032,348,14,,9006854362093,0,293.0,1.0,1.0,C,C,6.0,6.0,58.46,58.46,9.0,9.0,8.99,1.0,143.0,43.0,58.46,9.0
340032,348,15,,3836351062910,32,293.0,1.0,12.0,C,E,12.0,12.0,230.65,230.65,18.43,18.43,16.99,1.0,143.0,43.0,19.7208,5.38
340032,348,16,,1627886527532,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,11.97,11.97,14.99,1.0,143.0,14.0,10.0,0.0
340032,348,17,,8398214423683,32,293.0,1.0,12.0,C,E,12.0,12.0,103.95,103.95,0.0,0.0,13.99,1.0,143.0,14.0,8.66,0.0
340032,348,18,,5449327147327,0,293.0,1.0,1.0,C,C,6.0,6.0,38.33,38.33,0.0,0.0,7.99,1.0,143.0,43.0,38.33,0.0
340032,348,19,,5646577059429,32,293.0,1.0,6.0,C,E,6.0,6.0,67.97,67.97,4.0,4.0,13.99,1.0,143.0,14.0,11.8283,1.33
340032,348,20,,3488351294617,0,293.0,1.0,1.0,C,C,12.0,12.0,55.95,55.95,16.0,16.0,4.99,1.0,143.0,14.0,47.95,8.0
340032,348,21,,1553454620113,0,293.0,1.0,1.0,C,C,12.0,12.0,28.71,28.71,0.0,0.0,3.99,1.0,143.0,43.0,28.71,0.0
340032,348,22,,7941189014594,0,293.0,1.0,1.0,C,C,6.0,6.0,35.97,35.97,4.0,4.0,7.99,1.0,143.0,14.0,35.97,4.0
340032,348,23,,8931562439692,0,293.0,1.0,1.0,C,C,6.0,6.0,35.97,35.97,4.0,4.0,6.99,1.0,143.0,14.0,35.97,4.0
340032,348,24,,4644715374244,32,293.0,1.0,12.0,C,E,12.0,12.0,135.95,135.95,40.0,40.0,9.99,1.0,143.0,14.0,11.1625,2.67
340032,348,25,,6095380382691,32,293.0,1.0,12.0,C,E,12.0,12.0,239.95,239.95,64.0,64.0,21.99,1.0,143.0,14.0,20.4958,5.33
340032,348,26,,4874820152299,32,293.0,1.0,6.0,C,E,6.0,6.0,51.97,51.97,8.0,8.0,9.99,1.0,143.0,14.0,9.1617,1.33
340032,348,27,,8460417381637,32,293.0,1.0,12.0,C,E,12.0,12.0,79.95,79.95,0.0,0.0,9.99,1.0,143.0,14.0,6.69,0.0
340032,348,28,,9113318653664,32,293.0,1.0,12.0,C,E,12.0,12.0,79.95,79.95,0.0,0.0,9.99,1.0,143.0,14.0,6.69,0.0
340032,348,29,,9163080816781,32,293.0,1.0,12.0,C,E,12.0,12.0,159.95,159.95,64.0,64.0,11.99,1.0,143.0,14.0,13.8292,5.33
340032,348,30,,9388371767416,0,293.0,1.0,1.0,C,C,6.0,6.0,19.48,19.48,0.0,0.0,8.99,1.0,143.0,43.0,19.48,0.0
340032,348,31,,9280747654445,0,293.0,1.0,12.0,C,E,12.0,12.0,79.95,79.95,0.0,0.0,9.99,1.0,143.0,14.0,6.65,0.0
340032,348,32,,3633406523315,32,293.0,1.0,12.0,C,E,12.0,12.0,67.95,67.95,0.0,0.0,6.99,1.0,143.0,14.0,6.1625,0.0
340032,348,33,,8613470812569,32,293.0,1.0,12.0,C,E,12.0,12.0,215.95,215.95,64.0,64.0,18.99,1.0,143.0,14.0,18.4958,5.33
340032,348,34,,5020021586678,32,293.0,1.0,12.0,C,E,12.0,12.0,57.48,57.48,0.0,0.0,7.99,1.0,143.0,14.0,4.79,0.0
340032,348,35,,9896118182460,32,293.0,1.0,12.0,C,E,12.0,12.0,647.95,647.95,104.0,104.0,59.99,1.0,143.0,14.0,54.4958,8.67
340047,348,1,,2020594301766,0,293.0,1.0,1.0,C,C,6.0,6.0,32.25,32.25,0.0,0.0,7.99,1.0,143.0,43.0,32.25,0.0
340047,348,2,,4672192017353,96,293.0,1.0,1.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
340047,348,3,,4364789558685,96,293.0,1.0,0.0,C,E,12.0,12.0,175.95,175.95,88.0,88.0,9.99,1.0,,,15.1625,8.0
340047,348,4,,8238556517388,96,293.0,1.0,1.0,C,E,6.0,6.0,71.97,71.97,16.0,16.0,13.99,1.0,143.0,14.0,12.495,2.67
340047,348,5,,2667315009740,96,293.0,1.0,1.0,C,E,12.0,12.0,47.95,47.95,0.0,0.0,4.99,1.0,143.0,14.0,3.59,0.0
340047,348,6,,9392067681823,0,293.0,1.0,1.0,C,C,6.0,6.0,58.46,58.46,9.0,9.0,99.9,1.0,143.0,43.0,58.46,9.0
340047,348,7,,9135646570095,0,293.0,1.0,1.0,C,C,6.0,6.0,58.46,58.46,9.0,9.0,12.99,1.0,143.0,43.0,58.46,9.0
340047,348,8,,3432226455804,0,293.0,3.0,3.0,C,C,3.0,3.0,59.98,59.98,15.0,15.0,15.99,1.0,143.0,43.0,59.98,17.25
340047,348,9,,4894561403894,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
340047,348,10,,7977163608782,0,293.0,2.0,2.0,C,C,3.0,3.0,59.98,59.98,15.0,15.0,169.9,1.0,143.0,43.0,59.98,17.25
340047,348,11,,1685721400054,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
340047,348,12,,1576944652479,32,293.0,1.0,12.0,C,E,12.0,12.0,175.95,175.95,88.0,88.0,9.99,1.0,143.0,14.0,15.1625,8.0
340047,348,13,,5110020931051,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
340047,348,14,,9006854362093,0,293.0,1.0,1.0,C,C,6.0,6.0,58.46,58.46,9.0,9.0,8.99,1.0,143.0,43.0,58.46,9.0
340047,348,15,,3836351062910,32,293.0,1.0,12.0,C,E,12.0,12.0,230.65,230.65,18.43,18.43,16.99,1.0,143.0,43.0,19.7208,5.38
340047,348,16,,1627886527532,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,11.97,11.97,14.99,1.0,143.0,14.0,10.0,0.0
340047,348,17,,8398214423683,32,293.0,1.0,12.0,C,E,12.0,12.0,103.95,103.95,0.0,0.0,13.99,1.0,143.0,14.0,8.66,0.0
340047,348,18,,5449327147327,0,293.0,1.0,1.0,C,C,6.0,6.0,38.33,38.33,0.0,0.0,7.99,1.0,143.0,43.0,38.33,0.0
340047,348,19,,5646577059429,32,293.0,1.0,6.0,C,E,6.0,6.0,67.97,67.97,4.0,4.0,13.99,1.0,143.0,14.0,11.8283,1.33
340047,348,20,,3488351294617,0,293.0,1.0,1.0,C,C,12.0,12.0,55.95,55.95,16.0,16.0,4.99,1.0,143.0,14.0,47.95,8.0
340047,348,21,,1553454620113,0,293.0,1.0,1.0,C,C,12.0,12.0,28.71,28.71,0.0,0.0,3.99,1.0,143.0,43.0,28.71,0.0
340047,348,22,,7941189014594,0,293.0,1.0,1.0,C,C,6.0,6.0,35.97,35.97,4.0,4.0,7.99,1.0,143.0,14.0,35.97,4.0
340047,348,23,,8931562439692,0,293.0,1.0,1.0,C,C,6.0,6.0,35.97,35.97,4.0,4.0,6.99,1.0,143.0,14.0,35.97,4.0
340047,348,24,,4644715374244,32,293.0,1.0,12.0,C,E,12.0,12.0,135.95,135.95,40.0,40.0,9.99,1.0,143.0,14.0,11.1625,2.67
340047,348,25,,6095380382691,32,293.0,1.0,12.0,C,E,12.0,12.0,239.95,239.95,64.0,64.0,21.99,1.0,143.0,14.0,20.4958,5.33
340047,348,26,,4874820152299,32,293.0,1.0,6.0,C,E,6.0,6.0,51.97,51.97,8.0,8.0,9.99,1.0,143.0,14.0,9.1617,1.33
340047,348,27,,8460417381637,32,293.0,1.0,12.0,C,E,12.0,12.0,79.95,79.95,0.0,0.0,9.99,1.0,143.0,14.0,6.69,0.0
340047,348,28,,9113318653664,32,293.0,1.0,12.0,C,E,12.0,12.0,79.95,79.95,0.0,0.0,9.99,1.0,143.0,14.0,6.69,0.0
340047,348,29,,9163080816781,32,293.0,1.0,12.0,C,E,12.0,12.0,159.95,159.95,64.0,64.0,11.99,1.0,143.0,14.0,13.8292,5.33
340047,348,30,,9388371767416,0,293.0,1.0,1.0,C,C,6.0,6.0,19.48,19.48,0.0,0.0,8.99,1.0,143.0,43.0,19.48,0.0
340047,348,31,,9280747654445,0,293.0,1.0,12.0,C,E,12.0,12.0,79.95,79.95,0.0,0.0,9.99,1.0,143.0,14.0,6.65,0.0
340047,348,32,,3633406523315,32,293.0,1.0,12.0,C,E,12.0,12.0,67.95,67.95,0.0,0.0,6.99,1.0,143.0,14.0,6.1625,0.0
340047,348,33,,8613470812569,32,293.0,1.0,12.0,C,E,12.0,12.0,215.95,215.95,64.0,64.0,18.99,1.0,143.0,14.0,18.4958,5.33
340047,348,34,,5020021586678,32,293.0,1.0,12.0,C,E,12.0,12.0,57.48,57.48,0.0,0.0,7.99,1.0,143.0,14.0,4.79,0.0
340047,348,35,,9896118182460,32,293.0,1.0,12.0,C,E,12.0,12.0,647.95,647.95,104.0,104.0,59.99,1.0,143.0,14.0,54.4958,8.67
410060,348,1,,2020594301766,0,293.0,1.0,1.0,C,C,6.0,6.0,32.25,32.25,0.0,0.0,7.99,1.0,143.0,43.0,32.25,0.0
410060,348,2,,4672192017353,96,293.0,1.0,1.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
410060,348,3,,4364789558685,96,293.0,1.0,0.0,C,E,12.0,12.0,175.95,175.95,88.0,88.0,9.99,1.0,,,15.1625,8.0
410060,348,4,,8238556517388,96,293.0,1.0,1.0,C,E,6.0,6.0,71.97,71.97,16.0,16.0,13.99,1.0,143.0,14.0,12.495,2.67
410060,348,5,,2667315009740,96,293.0,1.0,1.0,C,E,12.0,12.0,47.95,47.95,0.0,0.0,4.99,1.0,143.0,14.0,3.59,0.0
410060,348,6,,9392067681823,0,293.0,1.0,1.0,C,C,6.0,6.0,58.46,58.46,9.0,9.0,99.9,1.0,143.0,43.0,58.46,9.0
410060,348,7,,9135646570095,0,293.0,1.0,1.0,C,C,6.0,6.0,58.46,58.46,9.0,9.0,12.99,1.0,143.0,43.0,58.46,9.0
410060,348,8,,3432226455804,0,293.0,3.0,3.0,C,C,3.0,3.0,59.98,59.98,15.0,15.0,15.99,1.0,143.0,43.0,59.98,17.25
410060,348,9,,4894561403894,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
410060,348,10,,7977163608782,0,293.0,2.0,2.0,C,C,3.0,3.0,59.98,59.98,15.0,15.0,169.9,1.0,143.0,43.0,59.98,17.25
410060,348,11,,1685721400054,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
410060,348,12,,1576944652479,32,293.0,1.0,12.0,C,E,12.0,12.0,175.95,175.95,88.0,88.0,9.99,1.0,143.0,14.0,15.1625,8.0
410060,348,13,,5110020931051,32,293.0,1.0,12.0,C,E,12.0,12.0,119.95,119.95,56.0,56.0,7.99,1.0,143.0,14.0,10.4958,4.0
410060,348,14,,9006854362093,0,293.0,1.0,1.0,C,C,6.0,6.0,58.46,58.46,9.0,9.0,8.99,1.0,143.0,43.0,58.46,9.0
